names,links,category
Alice Kyteler,https://en.wikipedia.org//wiki/Alice_Kyteler,List_of_women_in_the_Heritage_Floor
Alice Milliat,https://en.wikipedia.org//wiki/Alice_Milliat,List_of_women_in_the_Heritage_Floor
Alice Samuel,https://en.wikipedia.org//wiki/Alice_Samuel,List_of_women_in_the_Heritage_Floor
Alison Rutherford,https://en.wikipedia.org//wiki/Alison_Rutherford,List_of_women_in_the_Heritage_Floor
Althea Gibson,https://en.wikipedia.org//wiki/Althea_Gibson,List_of_women_in_the_Heritage_Floor
Amalia Holst,https://en.wikipedia.org//wiki/Amalia_Holst,List_of_women_in_the_Heritage_Floor
Amelia Villa,https://en.wikipedia.org//wiki/Amelia_Villa,List_of_women_in_the_Heritage_Floor
Amy Beach,https://en.wikipedia.org//wiki/Amy_Beach,List_of_women_in_the_Heritage_Floor
Ana Betancourt,https://en.wikipedia.org//wiki/Ana_Betancourt,List_of_women_in_the_Heritage_Floor
Anahita,https://en.wikipedia.org//wiki/Anahita,List_of_women_in_the_Heritage_Floor
Anaïs Nin,https://en.wikipedia.org//wiki/Ana%C3%AFs_Nin,List_of_women_in_the_Heritage_Floor
Anaxandra,https://en.wikipedia.org//wiki/Anaxandra,List_of_women_in_the_Heritage_Floor
Andrea Villarreal,https://en.wikipedia.org//wiki/Andrea_Villarreal,List_of_women_in_the_Heritage_Floor
Angela Merici,https://en.wikipedia.org//wiki/Angela_Merici,List_of_women_in_the_Heritage_Floor
Angelica Balabanoff,https://en.wikipedia.org//wiki/Angelica_Balabanoff,List_of_women_in_the_Heritage_Floor
Angelina Grimké,https://en.wikipedia.org//wiki/Angelina_Grimk%C3%A9,List_of_women_in_the_Heritage_Floor
Ann Lee,https://en.wikipedia.org//wiki/Ann_Lee,List_of_women_in_the_Heritage_Floor
Anna Dalassena Comnena,https://en.wikipedia.org//wiki/Anna_Dalassena_Comnena,List_of_women_in_the_Heritage_Floor
Anna Karsch,https://en.wikipedia.org//wiki/Anna_Karsch,List_of_women_in_the_Heritage_Floor
Anna Komnene,https://en.wikipedia.org//wiki/Anna_Komnene,List_of_women_in_the_Heritage_Floor
Anna Maria Schwegelin,https://en.wikipedia.org//wiki/Anna_Maria_Schwegelin,List_of_women_in_the_Heritage_Floor
Anna Shabanova,https://en.wikipedia.org//wiki/Anna_Shabanova,List_of_women_in_the_Heritage_Floor
Annabella Drummond,https://en.wikipedia.org//wiki/Annabella_Drummond,List_of_women_in_the_Heritage_Floor
Anne Askew,https://en.wikipedia.org//wiki/Anne_Askew,List_of_women_in_the_Heritage_Floor
Anne Bacon,https://en.wikipedia.org//wiki/Anne_Bacon,List_of_women_in_the_Heritage_Floor
Anne Baynard,https://en.wikipedia.org//wiki/Anne_Baynard,List_of_women_in_the_Heritage_Floor
Anne Bonney,https://en.wikipedia.org//wiki/Anne_Bonney,List_of_women_in_the_Heritage_Floor
Anne Bradstreet,https://en.wikipedia.org//wiki/Anne_Bradstreet,List_of_women_in_the_Heritage_Floor
Anne Dacier,https://en.wikipedia.org//wiki/Anne_Dacier,List_of_women_in_the_Heritage_Floor
Anna Ella Carroll,https://en.wikipedia.org//wiki/Anna_Ella_Carroll,List_of_women_in_the_Heritage_Floor
Anne Halkett,https://en.wikipedia.org//wiki/Anne_Halkett,List_of_women_in_the_Heritage_Floor
Anne Redfearne,https://en.wikipedia.org//wiki/Anne_Redfearne,List_of_women_in_the_Heritage_Floor
Annie Wood Besant,https://en.wikipedia.org//wiki/Annie_Wood_Besant,List_of_women_in_the_Heritage_Floor
Antonia Brico,https://en.wikipedia.org//wiki/Antonia_Brico,List_of_women_in_the_Heritage_Floor
Antonia Padoani Bembo,https://en.wikipedia.org//wiki/Antonia_Padoani_Bembo,List_of_women_in_the_Heritage_Floor
Aphra Behn,https://en.wikipedia.org//wiki/Aphra_Behn,List_of_women_in_the_Heritage_Floor
Aphrodite,https://en.wikipedia.org//wiki/Aphrodite,List_of_women_in_the_Heritage_Floor
Arinna,https://en.wikipedia.org//wiki/Arinna,List_of_women_in_the_Heritage_Floor
Arsinoe II,https://en.wikipedia.org//wiki/Arsinoe_II,List_of_women_in_the_Heritage_Floor
Artemis,https://en.wikipedia.org//wiki/Artemis,List_of_women_in_the_Heritage_Floor
Artemisia II,https://en.wikipedia.org//wiki/Artemisia_II,List_of_women_in_the_Heritage_Floor
Augusta Fickert,https://en.wikipedia.org//wiki/Augusta_Fickert,List_of_women_in_the_Heritage_Floor
Augusta Schmidt,https://en.wikipedia.org//wiki/Augusta_Schmidt,List_of_women_in_the_Heritage_Floor
Augustina Saragossa,https://en.wikipedia.org//wiki/Augustina_Saragossa,List_of_women_in_the_Heritage_Floor
Baba Petkova,https://en.wikipedia.org//wiki/Baba_Petkova,List_of_women_in_the_Heritage_Floor
Babe Didrikson,https://en.wikipedia.org//wiki/Babe_Didrikson,List_of_women_in_the_Heritage_Floor
Baptista Malatesta,https://en.wikipedia.org//wiki/Baptista_Malatesta,List_of_women_in_the_Heritage_Floor
Baranamtarra,https://en.wikipedia.org//wiki/Baranamtarra,List_of_women_in_the_Heritage_Floor
Barbara Strozzi,https://en.wikipedia.org//wiki/Barbara_Strozzi,List_of_women_in_the_Heritage_Floor
Barbara Uthmann,https://en.wikipedia.org//wiki/Barbara_Uthmann,List_of_women_in_the_Heritage_Floor
Bathsua Makin,https://en.wikipedia.org//wiki/Bathsua_Makin,List_of_women_in_the_Heritage_Floor
Beatrix Galindo,https://en.wikipedia.org//wiki/Beatrix_Galindo,List_of_women_in_the_Heritage_Floor
Belva Lockwood,https://en.wikipedia.org//wiki/Belva_Lockwood,List_of_women_in_the_Heritage_Floor
Bertha Lutz,https://en.wikipedia.org//wiki/Bertha_Lutz,List_of_women_in_the_Heritage_Floor
Bertille,https://en.wikipedia.org//wiki/Bertille,List_of_women_in_the_Heritage_Floor
Bessie Smith,https://en.wikipedia.org//wiki/Bessie_Smith,List_of_women_in_the_Heritage_Floor
Betsy Kjelsberg,https://en.wikipedia.org//wiki/Betsy_Kjelsberg,List_of_women_in_the_Heritage_Floor
Bettina von Arnim,https://en.wikipedia.org//wiki/Bettina_von_Arnim,List_of_women_in_the_Heritage_Floor
Bettisia Gozzadini,https://en.wikipedia.org//wiki/Bettisia_Gozzadini,List_of_women_in_the_Heritage_Floor
Blandina,https://en.wikipedia.org//wiki/Blandina,List_of_women_in_the_Heritage_Floor
Bridget Bevan,https://en.wikipedia.org//wiki/Bridget_Bevan,List_of_women_in_the_Heritage_Floor
Birgitte Thott,https://en.wikipedia.org//wiki/Birgitte_Thott,List_of_women_in_the_Heritage_Floor
Brigid,https://en.wikipedia.org//wiki/Brigid,List_of_women_in_the_Heritage_Floor
Caelia Macrina,https://en.wikipedia.org//wiki/Caelia_Macrina,List_of_women_in_the_Heritage_Floor
Candelaria Figueredo,https://en.wikipedia.org//wiki/Candelaria_Figueredo,List_of_women_in_the_Heritage_Floor
Capillana,https://en.wikipedia.org//wiki/Capillana,List_of_women_in_the_Heritage_Floor
Carlota Matienzo,https://en.wikipedia.org//wiki/Carlota_Matienzo,List_of_women_in_the_Heritage_Floor
Carlotta Ferrari,https://en.wikipedia.org//wiki/Carlotta_Ferrari,List_of_women_in_the_Heritage_Floor
Caroline Norton,https://en.wikipedia.org//wiki/Caroline_Norton,List_of_women_in_the_Heritage_Floor
Caroline Schlegel,https://en.wikipedia.org//wiki/Caroline_Schlegel,List_of_women_in_the_Heritage_Floor
Cassandra Fidelis,https://en.wikipedia.org//wiki/Cassandra_Fidelis,List_of_women_in_the_Heritage_Floor
Caterina Cornaro,https://en.wikipedia.org//wiki/Caterina_Cornaro,List_of_women_in_the_Heritage_Floor
Caterina Sforzia,https://en.wikipedia.org//wiki/Caterina_Sforzia,List_of_women_in_the_Heritage_Floor
Catherine Tishem,https://en.wikipedia.org//wiki/Catherine_Tishem,List_of_women_in_the_Heritage_Floor
Catherine Beecher,https://en.wikipedia.org//wiki/Catherine_Beecher,List_of_women_in_the_Heritage_Floor
Catherine Deshayes,https://en.wikipedia.org//wiki/Catherine_Deshayes,List_of_women_in_the_Heritage_Floor
Catherine Greene,https://en.wikipedia.org//wiki/Catherine_Greene,List_of_women_in_the_Heritage_Floor
Charlotte Brontë,https://en.wikipedia.org//wiki/Charlotte_Bront%C3%AB,List_of_women_in_the_Heritage_Floor
Charlotte Corday,https://en.wikipedia.org//wiki/Charlotte_Corday,List_of_women_in_the_Heritage_Floor
Lady Charlotte Guest,https://en.wikipedia.org//wiki/Lady_Charlotte_Guest,List_of_women_in_the_Heritage_Floor
Christina Rossetti,https://en.wikipedia.org//wiki/Christina_Rossetti,List_of_women_in_the_Heritage_Floor
Clara Barton,https://en.wikipedia.org//wiki/Clara_Barton,List_of_women_in_the_Heritage_Floor
Clara Hatzerlin,https://en.wikipedia.org//wiki/Clara_Hatzerlin,List_of_women_in_the_Heritage_Floor
Clara Schumann,https://en.wikipedia.org//wiki/Clara_Schumann,List_of_women_in_the_Heritage_Floor
Clémence Royer,https://en.wikipedia.org//wiki/Cl%C3%A9mence_Royer,List_of_women_in_the_Heritage_Floor
Cleopatra,https://en.wikipedia.org//wiki/Cleopatra,List_of_women_in_the_Heritage_Floor
Clodia Pulchra ,https://en.wikipedia.org//wiki/Clodia_Pulchra_(wife_of_Metellus),List_of_women_in_the_Heritage_Floor
Clytemnestra,https://en.wikipedia.org//wiki/Clytemnestra,List_of_women_in_the_Heritage_Floor
Cobhlair Mor,https://en.wikipedia.org//wiki/Cobhlair_Mor,List_of_women_in_the_Heritage_Floor
Cornelia Scipio,https://en.wikipedia.org//wiki/Cornelia_Scipio,List_of_women_in_the_Heritage_Floor
Cornelia Africana,https://en.wikipedia.org//wiki/Cornelia_Africana,List_of_women_in_the_Heritage_Floor
Cristina Trivulzio,https://en.wikipedia.org//wiki/Cristina_Trivulzio,List_of_women_in_the_Heritage_Floor
Deborah Sampson,https://en.wikipedia.org//wiki/Deborah_Sampson,List_of_women_in_the_Heritage_Floor
Dorotea Bucca,https://en.wikipedia.org//wiki/Dorotea_Bucca,List_of_women_in_the_Heritage_Floor
Dorothea Dix,https://en.wikipedia.org//wiki/Dorothea_Dix,List_of_women_in_the_Heritage_Floor
Dorothea Leporin-Erxleben,https://en.wikipedia.org//wiki/Dorothea_Leporin-Erxleben,List_of_women_in_the_Heritage_Floor
Dorothea von Rodde,https://en.wikipedia.org//wiki/Dorothea_von_Rodde,List_of_women_in_the_Heritage_Floor
Dorothy Richardson,https://en.wikipedia.org//wiki/Dorothy_Richardson,List_of_women_in_the_Heritage_Floor
Dorothy Wordsworth,https://en.wikipedia.org//wiki/Dorothy_Wordsworth,List_of_women_in_the_Heritage_Floor
Edith Cavell,https://en.wikipedia.org//wiki/Edith_Cavell,List_of_women_in_the_Heritage_Floor
Edith Evans,https://en.wikipedia.org//wiki/Edith_Evans,List_of_women_in_the_Heritage_Floor
Edith Sitwell,https://en.wikipedia.org//wiki/Edith_Sitwell,List_of_women_in_the_Heritage_Floor
Eleanor Roosevelt,https://en.wikipedia.org//wiki/Eleanor_Roosevelt,List_of_women_in_the_Heritage_Floor
Elfrida Andree,https://en.wikipedia.org//wiki/Elfrida_Andree,List_of_women_in_the_Heritage_Floor
Elin Kallio,https://en.wikipedia.org//wiki/Elin_Kallio,List_of_women_in_the_Heritage_Floor
Elisabetta Gonzaga,https://en.wikipedia.org//wiki/Elisabetta_Gonzaga,List_of_women_in_the_Heritage_Floor
Eliška Krásnohorská,https://en.wikipedia.org//wiki/Eli%C5%A1ka_Kr%C3%A1snohorsk%C3%A1,List_of_women_in_the_Heritage_Floor
Eliza Lucas Pinckney,https://en.wikipedia.org//wiki/Eliza_Lucas_Pinckney,List_of_women_in_the_Heritage_Floor
Elizabeth Barrett Browning,https://en.wikipedia.org//wiki/Elizabeth_Barrett_Browning,List_of_women_in_the_Heritage_Floor
Elizabeth Bekker,https://en.wikipedia.org//wiki/Elizabeth_Bekker,List_of_women_in_the_Heritage_Floor
Elizabeth Carter,https://en.wikipedia.org//wiki/Elizabeth_Carter,List_of_women_in_the_Heritage_Floor
Elizabeth Cellier,https://en.wikipedia.org//wiki/Elizabeth_Cellier,List_of_women_in_the_Heritage_Floor
Elizabeth Cheron,https://en.wikipedia.org//wiki/Elizabeth_Cheron,List_of_women_in_the_Heritage_Floor
Elizabeth Druzbacka,https://en.wikipedia.org//wiki/Elizabeth_Druzbacka,List_of_women_in_the_Heritage_Floor
Elizabeth Farren,https://en.wikipedia.org//wiki/Elizabeth_Farren,List_of_women_in_the_Heritage_Floor
Elizabeth Gurley Flynn,https://en.wikipedia.org//wiki/Elizabeth_Gurley_Flynn,List_of_women_in_the_Heritage_Floor
Elizabeth Hamilton ,https://en.wikipedia.org//wiki/Elizabeth_Hamilton_(writer),List_of_women_in_the_Heritage_Floor
Elizabeth Hoby,https://en.wikipedia.org//wiki/Elizabeth_Hoby,List_of_women_in_the_Heritage_Floor
Elizabeth Jane Weston,https://en.wikipedia.org//wiki/Elizabeth_Jane_Weston,List_of_women_in_the_Heritage_Floor
Elizabeth Lucar,https://en.wikipedia.org//wiki/Elizabeth_Lucar,List_of_women_in_the_Heritage_Floor
Elizabeth Montagu,https://en.wikipedia.org//wiki/Elizabeth_Montagu,List_of_women_in_the_Heritage_Floor
Elizabeth Ney,https://en.wikipedia.org//wiki/Elizabeth_Ney,List_of_women_in_the_Heritage_Floor
Elizabeth Petrovna,https://en.wikipedia.org//wiki/Elizabeth_Petrovna,List_of_women_in_the_Heritage_Floor
Elizabeth Southern,https://en.wikipedia.org//wiki/Elizabeth_Southern,List_of_women_in_the_Heritage_Floor
Elizabeth Vesey,https://en.wikipedia.org//wiki/Elizabeth_Vesey,List_of_women_in_the_Heritage_Floor
Ellen Richards,https://en.wikipedia.org//wiki/Ellen_Richards,List_of_women_in_the_Heritage_Floor
Emilia Pardo-Bazán,https://en.wikipedia.org//wiki/Emilia_Pardo-Baz%C3%A1n,List_of_women_in_the_Heritage_Floor
Emma Paterson,https://en.wikipedia.org//wiki/Emma_Paterson,List_of_women_in_the_Heritage_Floor
Emma Willard,https://en.wikipedia.org//wiki/Emma_Willard,List_of_women_in_the_Heritage_Floor
Emmy Noether,https://en.wikipedia.org//wiki/Emmy_Noether,List_of_women_in_the_Heritage_Floor
Margaret O'Connor,https://en.wikipedia.org//wiki/Margaret_O%27Connor,List_of_women_in_the_Heritage_Floor
Fanny Burney,https://en.wikipedia.org//wiki/Fanny_Burney,List_of_women_in_the_Heritage_Floor
Fanny Mendelssohn,https://en.wikipedia.org//wiki/Fanny_Mendelssohn,List_of_women_in_the_Heritage_Floor
Faustina Bordoni,https://en.wikipedia.org//wiki/Faustina_Bordoni,List_of_women_in_the_Heritage_Floor
Federica Montseny,https://en.wikipedia.org//wiki/Federica_Montseny,List_of_women_in_the_Heritage_Floor
Finola O'Donnel,https://en.wikipedia.org//wiki/Finola_O%27Donnel,List_of_women_in_the_Heritage_Floor
Flavia Julia Helena,https://en.wikipedia.org//wiki/Flavia_Julia_Helena,List_of_women_in_the_Heritage_Floor
